ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Comentarios
7328,11-12-2023,Correctivo,Malo,Bueno,59281,Comentario sobre el mantenimiento 7328
7329,22-02-2024,Correctivo,Bueno,Malo,8804632,Comentario sobre el mantenimiento 7329
7330,20-07-2024,Preventivo,Malo,Regular,9435367,Comentario sobre el mantenimiento 7330
7331,03-01-2024,Emergencia,Malo,Malo,25089,Comentario sobre el mantenimiento 7331
7332,17-02-2024,Preventivo,Regular,Bueno,60041,Comentario sobre el mantenimiento 7332
7333,14-02-2024,Correctivo,Bueno,Bueno,24895,Comentario sobre el mantenimiento 7333
7334,05-09-2024,Correctivo,Malo,Regular,4988202,Comentario sobre el mantenimiento 7334
7335,29-03-2024,Correctivo,Malo,Malo,60092,Comentario sobre el mantenimiento 7335
7336,25-01-2024,Preventivo,Regular,Regular,33292,Comentario sobre el mantenimiento 7336
7337,02-10-2024,Preventivo,Regular,Regular,21963,Comentario sobre el mantenimiento 7337
7338,23-06-2024,Emergencia,Regular,Regular,9494348,Comentario sobre el mantenimiento 7338
7339,13-09-2024,Emergencia,Malo,Bueno,33242,Comentario sobre el mantenimiento 7339
7340,15-11-2023,Emergencia,Regular,Bueno,5075426,Comentario sobre el mantenimiento 7340
7341,13-08-2024,Preventivo,Regular,Regular,3559753,Comentario sobre el mantenimiento 7341
7342,24-03-2024,Correctivo,Regular,Bueno,8907108,Comentario sobre el mantenimiento 7342
7343,02-06-2024,Correctivo,Regular,Regular,58923,Comentario sobre el mantenimiento 7343
7344,15-09-2024,Correctivo,Bueno,Regular,5071683,Comentario sobre el mantenimiento 7344
7345,30-05-2024,Emergencia,Malo,Regular,20759,Comentario sobre el mantenimiento 7345
7346,02-02-2024,Preventivo,Malo,Regular,59626,Comentario sobre el mantenimiento 7346
7347,16-07-2024,Preventivo,Bueno,Regular,20744,Comentario sobre el mantenimiento 7347
7348,22-07-2024,Emergencia,Malo,Bueno,9183722,Comentario sobre el mantenimiento 7348
7349,20-08-2024,Emergencia,Regular,Malo,7116366,Comentario sobre el mantenimiento 7349
7350,28-01-2024,Correctivo,Bueno,Bueno,3573008,Comentario sobre el mantenimiento 7350
7351,25-06-2024,Correctivo,Malo,Malo,19079,Comentario sobre el mantenimiento 7351
7352,27-10-2023,Emergencia,Bueno,Bueno,20538,Comentario sobre el mantenimiento 7352
7353,06-02-2024,Emergencia,Malo,Regular,24674,Comentario sobre el mantenimiento 7353
7354,12-11-2023,Preventivo,Regular,Regular,33302,Comentario sobre el mantenimiento 7354
7355,25-03-2024,Preventivo,Malo,Malo,33504,Comentario sobre el mantenimiento 7355
7356,17-07-2024,Correctivo,Bueno,Regular,8974616,Comentario sobre el mantenimiento 7356
7357,16-12-2023,Correctivo,Regular,Regular,5220643,Comentario sobre el mantenimiento 7357
7358,12-06-2024,Preventivo,Malo,Malo,9291593,Comentario sobre el mantenimiento 7358
7359,03-01-2024,Preventivo,Regular,Regular,3565845,Comentario sobre el mantenimiento 7359
7360,18-11-2023,Preventivo,Malo,Bueno,9219003,Comentario sobre el mantenimiento 7360
7361,04-04-2024,Preventivo,Regular,Regular,58211,Comentario sobre el mantenimiento 7361
7362,22-06-2024,Emergencia,Malo,Malo,7840415,Comentario sobre el mantenimiento 7362
7363,01-02-2024,Emergencia,Regular,Regular,9155778,Comentario sobre el mantenimiento 7363
7364,26-05-2024,Preventivo,Bueno,Malo,9205241,Comentario sobre el mantenimiento 7364
7365,02-05-2024,Emergencia,Regular,Regular,59131,Comentario sobre el mantenimiento 7365
7366,16-09-2024,Preventivo,Malo,Malo,22385,Comentario sobre el mantenimiento 7366
7367,13-04-2024,Preventivo,Regular,Malo,4995104,Comentario sobre el mantenimiento 7367
7368,04-01-2024,Emergencia,Bueno,Bueno,9177935,Comentario sobre el mantenimiento 7368
7369,16-07-2024,Emergencia,Regular,Malo,59236,Comentario sobre el mantenimiento 7369
7370,25-12-2023,Preventivo,Malo,Bueno,20882,Comentario sobre el mantenimiento 7370
7371,24-12-2023,Correctivo,Bueno,Regular,3581604,Comentario sobre el mantenimiento 7371
7372,20-10-2023,Emergencia,Regular,Malo,8978614,Comentario sobre el mantenimiento 7372
7373,25-12-2023,Correctivo,Bueno,Regular,21761,Comentario sobre el mantenimiento 7373
7374,03-09-2024,Preventivo,Bueno,Bueno,21362,Comentario sobre el mantenimiento 7374
7375,01-03-2024,Preventivo,Regular,Bueno,6778263,Comentario sobre el mantenimiento 7375
7376,13-12-2023,Emergencia,Regular,Malo,451330,Comentario sobre el mantenimiento 7376
7377,01-12-2023,Preventivo,Regular,Malo,32818,Comentario sobre el mantenimiento 7377
7378,08-03-2024,Preventivo,Bueno,Bueno,19784,Comentario sobre el mantenimiento 7378
7379,27-12-2023,Emergencia,Regular,Bueno,24896,Comentario sobre el mantenimiento 7379
7380,07-10-2024,Correctivo,Malo,Bueno,7898709,Comentario sobre el mantenimiento 7380
7381,20-05-2024,Preventivo,Regular,Regular,8181891,Comentario sobre el mantenimiento 7381
7382,28-08-2024,Correctivo,Malo,Malo,25751,Comentario sobre el mantenimiento 7382
7383,16-04-2024,Correctivo,Malo,Regular,35227,Comentario sobre el mantenimiento 7383
7384,02-01-2024,Correctivo,Malo,Malo,19511,Comentario sobre el mantenimiento 7384
7385,07-03-2024,Emergencia,Bueno,Malo,33208,Comentario sobre el mantenimiento 7385
7386,27-02-2024,Correctivo,Bueno,Malo,21294,Comentario sobre el mantenimiento 7386
7387,23-12-2023,Correctivo,Malo,Bueno,4985748,Comentario sobre el mantenimiento 7387
7388,24-08-2024,Preventivo,Regular,Malo,7802458,Comentario sobre el mantenimiento 7388
7389,09-07-2024,Preventivo,Malo,Malo,7869829,Comentario sobre el mantenimiento 7389
7390,05-11-2023,Correctivo,Malo,Bueno,9187069,Comentario sobre el mantenimiento 7390
7391,04-08-2024,Correctivo,Malo,Malo,21275,Comentario sobre el mantenimiento 7391
7392,01-10-2024,Preventivo,Bueno,Bueno,20860,Comentario sobre el mantenimiento 7392
7393,23-10-2023,Preventivo,Regular,Bueno,33717,Comentario sobre el mantenimiento 7393
7394,08-09-2024,Emergencia,Malo,Regular,6878881,Comentario sobre el mantenimiento 7394
7395,21-11-2023,Preventivo,Bueno,Regular,7896562,Comentario sobre el mantenimiento 7395
7396,18-09-2024,Emergencia,Malo,Bueno,21651,Comentario sobre el mantenimiento 7396
7397,24-04-2024,Correctivo,Regular,Malo,4704513,Comentario sobre el mantenimiento 7397
7398,07-07-2024,Emergencia,Bueno,Bueno,4983965,Comentario sobre el mantenimiento 7398
7399,24-11-2023,Emergencia,Malo,Malo,9177954,Comentario sobre el mantenimiento 7399
7400,14-12-2023,Emergencia,Regular,Bueno,21658,Comentario sobre el mantenimiento 7400
7401,22-02-2024,Preventivo,Bueno,Regular,7903282,Comentario sobre el mantenimiento 7401
7402,23-05-2024,Emergencia,Malo,Malo,5219850,Comentario sobre el mantenimiento 7402
7403,13-04-2024,Preventivo,Regular,Bueno,7886659,Comentario sobre el mantenimiento 7403
7404,19-02-2024,Emergencia,Regular,Regular,59112,Comentario sobre el mantenimiento 7404
7405,15-07-2024,Correctivo,Malo,Malo,3849429,Comentario sobre el mantenimiento 7405
7406,06-02-2024,Correctivo,Malo,Malo,3581612,Comentario sobre el mantenimiento 7406
7407,27-06-2024,Correctivo,Regular,Bueno,25779,Comentario sobre el mantenimiento 7407
7408,29-05-2024,Correctivo,Regular,Malo,6909829,Comentario sobre el mantenimiento 7408
7409,10-10-2024,Correctivo,Regular,Regular,4749970,Comentario sobre el mantenimiento 7409
7410,20-04-2024,Emergencia,Regular,Bueno,7859241,Comentario sobre el mantenimiento 7410
7411,09-06-2024,Correctivo,Bueno,Malo,3530780,Comentario sobre el mantenimiento 7411
7412,29-11-2023,Preventivo,Regular,Malo,22226,Comentario sobre el mantenimiento 7412
7413,26-06-2024,Emergencia,Regular,Malo,33812,Comentario sobre el mantenimiento 7413
7414,18-03-2024,Correctivo,Regular,Malo,5158884,Comentario sobre el mantenimiento 7414
7415,18-07-2024,Correctivo,Bueno,Bueno,20785,Comentario sobre el mantenimiento 7415
7416,26-08-2024,Correctivo,Bueno,Regular,7903129,Comentario sobre el mantenimiento 7416
7417,15-03-2024,Emergencia,Regular,Regular,6878747,Comentario sobre el mantenimiento 7417
7418,26-09-2024,Emergencia,Bueno,Bueno,7021770,Comentario sobre el mantenimiento 7418
7419,16-09-2024,Correctivo,Malo,Malo,8805141,Comentario sobre el mantenimiento 7419
7420,24-02-2024,Preventivo,Malo,Regular,9049017,Comentario sobre el mantenimiento 7420
7421,01-07-2024,Preventivo,Malo,Bueno,21605,Comentario sobre el mantenimiento 7421
7422,29-06-2024,Emergencia,Regular,Malo,20028,Comentario sobre el mantenimiento 7422
7423,12-02-2024,Emergencia,Bueno,Malo,22072,Comentario sobre el mantenimiento 7423
7424,06-03-2024,Preventivo,Regular,Regular,58718,Comentario sobre el mantenimiento 7424
7425,09-07-2024,Emergencia,Malo,Regular,32798,Comentario sobre el mantenimiento 7425
7426,13-07-2024,Preventivo,Bueno,Regular,4731183,Comentario sobre el mantenimiento 7426
7427,27-02-2024,Preventivo,Bueno,Regular,5241056,Comentario sobre el mantenimiento 7427
7428,13-07-2024,Emergencia,Malo,Malo,3845310,Comentario sobre el mantenimiento 7428
7429,13-10-2024,Emergencia,Malo,Regular,19301,Comentario sobre el mantenimiento 7429
7430,30-07-2024,Emergencia,Malo,Bueno,3566749,Comentario sobre el mantenimiento 7430
7431,02-10-2024,Correctivo,Bueno,Regular,8804650,Comentario sobre el mantenimiento 7431
7432,05-07-2024,Correctivo,Bueno,Regular,8888514,Comentario sobre el mantenimiento 7432
7433,30-08-2024,Correctivo,Regular,Bueno,58731,Comentario sobre el mantenimiento 7433
7434,31-05-2024,Correctivo,Bueno,Regular,22358,Comentario sobre el mantenimiento 7434
7435,23-04-2024,Correctivo,Malo,Regular,9177881,Comentario sobre el mantenimiento 7435
7436,06-03-2024,Emergencia,Bueno,Regular,3576557,Comentario sobre el mantenimiento 7436
7437,05-11-2023,Emergencia,Bueno,Malo,8909769,Comentario sobre el mantenimiento 7437
7438,24-12-2023,Preventivo,Regular,Bueno,8938085,Comentario sobre el mantenimiento 7438
7439,15-01-2024,Emergencia,Regular,Regular,6761312,Comentario sobre el mantenimiento 7439
7440,26-12-2023,Emergencia,Malo,Regular,5492868,Comentario sobre el mantenimiento 7440
7441,27-07-2024,Emergencia,Malo,Regular,8803672,Comentario sobre el mantenimiento 7441
7442,29-08-2024,Preventivo,Regular,Regular,9223692,Comentario sobre el mantenimiento 7442
7443,16-11-2023,Correctivo,Bueno,Bueno,32608,Comentario sobre el mantenimiento 7443
7444,24-08-2024,Correctivo,Malo,Malo,3568696,Comentario sobre el mantenimiento 7444
7445,30-06-2024,Preventivo,Malo,Bueno,7928084,Comentario sobre el mantenimiento 7445
7446,05-05-2024,Preventivo,Regular,Regular,9182990,Comentario sobre el mantenimiento 7446
7447,11-08-2024,Emergencia,Bueno,Bueno,4737861,Comentario sobre el mantenimiento 7447
7448,05-03-2024,Preventivo,Bueno,Malo,22542,Comentario sobre el mantenimiento 7448
7449,13-11-2023,Emergencia,Regular,Malo,52910,Comentario sobre el mantenimiento 7449
7450,16-03-2024,Emergencia,Regular,Regular,8820196,Comentario sobre el mantenimiento 7450
7451,01-08-2024,Correctivo,Malo,Regular,7603260,Comentario sobre el mantenimiento 7451
7452,14-06-2024,Preventivo,Regular,Bueno,9289326,Comentario sobre el mantenimiento 7452
7453,12-11-2023,Emergencia,Bueno,Bueno,34995,Comentario sobre el mantenimiento 7453
7454,26-07-2024,Correctivo,Regular,Regular,7591685,Comentario sobre el mantenimiento 7454
7455,16-03-2024,Preventivo,Regular,Malo,7928137,Comentario sobre el mantenimiento 7455
7456,17-02-2024,Correctivo,Bueno,Malo,3580348,Comentario sobre el mantenimiento 7456
7457,04-03-2024,Emergencia,Malo,Malo,21843,Comentario sobre el mantenimiento 7457
7458,13-03-2024,Preventivo,Malo,Bueno,9192945,Comentario sobre el mantenimiento 7458
7459,14-09-2024,Correctivo,Regular,Bueno,22546,Comentario sobre el mantenimiento 7459
7460,19-04-2024,Preventivo,Bueno,Malo,21901,Comentario sobre el mantenimiento 7460
7461,19-11-2023,Emergencia,Bueno,Bueno,22577,Comentario sobre el mantenimiento 7461
7462,24-07-2024,Preventivo,Regular,Bueno,3530624,Comentario sobre el mantenimiento 7462
7463,15-09-2024,Emergencia,Regular,Bueno,7247734,Comentario sobre el mantenimiento 7463
7464,31-08-2024,Emergencia,Bueno,Bueno,7896667,Comentario sobre el mantenimiento 7464
7465,26-02-2024,Preventivo,Regular,Regular,3580682,Comentario sobre el mantenimiento 7465
7466,09-03-2024,Emergencia,Malo,Bueno,5204957,Comentario sobre el mantenimiento 7466
7467,08-11-2023,Emergencia,Malo,Bueno,5240962,Comentario sobre el mantenimiento 7467
7468,29-08-2024,Correctivo,Bueno,Malo,3566873,Comentario sobre el mantenimiento 7468
7469,29-06-2024,Preventivo,Bueno,Malo,19541,Comentario sobre el mantenimiento 7469
7470,26-01-2024,Preventivo,Bueno,Malo,59050,Comentario sobre el mantenimiento 7470
7471,24-02-2024,Preventivo,Bueno,Malo,59433,Comentario sobre el mantenimiento 7471
7472,03-03-2024,Emergencia,Bueno,Regular,9261941,Comentario sobre el mantenimiento 7472
7473,04-08-2024,Preventivo,Bueno,Bueno,3576433,Comentario sobre el mantenimiento 7473
7474,09-11-2023,Correctivo,Malo,Malo,33722,Comentario sobre el mantenimiento 7474
7475,20-11-2023,Preventivo,Malo,Regular,21504,Comentario sobre el mantenimiento 7475
7476,18-04-2024,Emergencia,Regular,Regular,5158851,Comentario sobre el mantenimiento 7476
7477,05-04-2024,Correctivo,Bueno,Bueno,59427,Comentario sobre el mantenimiento 7477
7478,21-12-2023,Emergencia,Bueno,Regular,3567927,Comentario sobre el mantenimiento 7478
7479,06-09-2024,Emergencia,Regular,Regular,58958,Comentario sobre el mantenimiento 7479
7480,18-09-2024,Emergencia,Malo,Regular,3568782,Comentario sobre el mantenimiento 7480
7481,04-06-2024,Emergencia,Malo,Malo,33722,Comentario sobre el mantenimiento 7481
7482,23-03-2024,Correctivo,Bueno,Regular,3530209,Comentario sobre el mantenimiento 7482
7483,16-11-2023,Preventivo,Malo,Malo,21843,Comentario sobre el mantenimiento 7483
7484,18-04-2024,Preventivo,Bueno,Malo,32700,Comentario sobre el mantenimiento 7484
7485,13-07-2024,Emergencia,Bueno,Bueno,22095,Comentario sobre el mantenimiento 7485
7486,28-03-2024,Correctivo,Bueno,Malo,9273070,Comentario sobre el mantenimiento 7486
7487,29-10-2023,Preventivo,Malo,Bueno,52916,Comentario sobre el mantenimiento 7487
7488,13-06-2024,Emergencia,Malo,Regular,19792,Comentario sobre el mantenimiento 7488
7489,20-03-2024,Preventivo,Malo,Malo,7872655,Comentario sobre el mantenimiento 7489
7490,16-04-2024,Correctivo,Regular,Malo,24912,Comentario sobre el mantenimiento 7490
7491,17-06-2024,Emergencia,Bueno,Malo,3576431,Comentario sobre el mantenimiento 7491
7492,29-11-2023,Preventivo,Bueno,Bueno,451609,Comentario sobre el mantenimiento 7492
7493,06-02-2024,Preventivo,Regular,Bueno,9192850,Comentario sobre el mantenimiento 7493
7494,27-05-2024,Emergencia,Regular,Malo,3568732,Comentario sobre el mantenimiento 7494
7495,25-07-2024,Emergencia,Regular,Regular,9295465,Comentario sobre el mantenimiento 7495
7496,24-10-2023,Correctivo,Regular,Malo,58929,Comentario sobre el mantenimiento 7496
7497,22-02-2024,Preventivo,Malo,Regular,8891621,Comentario sobre el mantenimiento 7497
7498,20-10-2023,Preventivo,Regular,Bueno,9048976,Comentario sobre el mantenimiento 7498
7499,01-03-2024,Emergencia,Bueno,Bueno,9494348,Comentario sobre el mantenimiento 7499
7500,29-01-2024,Preventivo,Malo,Regular,6761320,Comentario sobre el mantenimiento 7500
7501,21-11-2023,Preventivo,Regular,Malo,8987257,Comentario sobre el mantenimiento 7501
7502,07-11-2024,Correctivo,Malo,Regular,8909798,Comentario sobre el mantenimiento 7502
7503,11-05-2024,Preventivo,Malo,Malo,4794414,Comentario sobre el mantenimiento 7503
7504,09-08-2024,Preventivo,Bueno,Bueno,21590,Comentario sobre el mantenimiento 7504
7505,17-08-2024,Emergencia,Regular,Malo,52870,Comentario sobre el mantenimiento 7505
7506,06-01-2024,Emergencia,Bueno,Malo,9291566,Comentario sobre el mantenimiento 7506
7507,27-08-2024,Emergencia,Malo,Regular,21120,Comentario sobre el mantenimiento 7507
7508,25-04-2024,Correctivo,Regular,Malo,451583,Comentario sobre el mantenimiento 7508
7509,28-03-2024,Emergencia,Malo,Regular,34208,Comentario sobre el mantenimiento 7509
7510,20-11-2023,Emergencia,Regular,Regular,21913,Comentario sobre el mantenimiento 7510
7511,01-05-2024,Preventivo,Bueno,Malo,7928040,Comentario sobre el mantenimiento 7511
7512,28-06-2024,Correctivo,Malo,Regular,7603210,Comentario sobre el mantenimiento 7512
7513,14-11-2023,Emergencia,Malo,Malo,9426997,Comentario sobre el mantenimiento 7513
7514,21-08-2024,Correctivo,Regular,Malo,9294520,Comentario sobre el mantenimiento 7514
7515,17-12-2023,Correctivo,Malo,Bueno,5173925,Comentario sobre el mantenimiento 7515
7516,22-02-2024,Emergencia,Bueno,Regular,4987193,Comentario sobre el mantenimiento 7516
7517,01-07-2024,Preventivo,Malo,Bueno,20902,Comentario sobre el mantenimiento 7517
7518,02-09-2024,Emergencia,Regular,Regular,19766,Comentario sobre el mantenimiento 7518
7519,19-07-2024,Preventivo,Regular,Regular,8805155,Comentario sobre el mantenimiento 7519
7520,08-10-2024,Preventivo,Regular,Malo,5249926,Comentario sobre el mantenimiento 7520
7521,19-07-2024,Correctivo,Bueno,Bueno,4795181,Comentario sobre el mantenimiento 7521
7522,20-08-2024,Preventivo,Malo,Malo,9178360,Comentario sobre el mantenimiento 7522
7523,05-12-2023,Correctivo,Regular,Bueno,18850,Comentario sobre el mantenimiento 7523
7524,24-09-2024,Preventivo,Malo,Bueno,3569007,Comentario sobre el mantenimiento 7524
7525,22-07-2024,Correctivo,Regular,Malo,8927841,Comentario sobre el mantenimiento 7525
7526,13-08-2024,Preventivo,Malo,Bueno,8888397,Comentario sobre el mantenimiento 7526
7527,24-03-2024,Correctivo,Malo,Malo,5249925,Comentario sobre el mantenimiento 7527
7528,10-12-2023,Emergencia,Bueno,Bueno,34135,Comentario sobre el mantenimiento 7528
7529,30-12-2023,Preventivo,Malo,Regular,21471,Comentario sobre el mantenimiento 7529
7530,22-07-2024,Preventivo,Regular,Malo,21763,Comentario sobre el mantenimiento 7530
7531,12-07-2024,Correctivo,Regular,Bueno,60123,Comentario sobre el mantenimiento 7531
7532,24-10-2023,Preventivo,Regular,Regular,19191,Comentario sobre el mantenimiento 7532
7533,03-07-2024,Preventivo,Regular,Malo,20135,Comentario sobre el mantenimiento 7533
7534,27-08-2024,Correctivo,Bueno,Malo,7928133,Comentario sobre el mantenimiento 7534
7535,03-08-2024,Preventivo,Malo,Regular,9176458,Comentario sobre el mantenimiento 7535
7536,15-07-2024,Emergencia,Malo,Malo,4732021,Comentario sobre el mantenimiento 7536
7537,29-10-2023,Preventivo,Regular,Regular,35028,Comentario sobre el mantenimiento 7537
7538,26-02-2024,Preventivo,Malo,Bueno,19365,Comentario sobre el mantenimiento 7538
7539,19-04-2024,Preventivo,Regular,Bueno,9243127,Comentario sobre el mantenimiento 7539
7540,14-12-2023,Correctivo,Bueno,Bueno,5492430,Comentario sobre el mantenimiento 7540
7541,13-09-2024,Correctivo,Regular,Malo,24788,Comentario sobre el mantenimiento 7541
7542,08-06-2024,Emergencia,Regular,Bueno,4704500,Comentario sobre el mantenimiento 7542
7543,22-03-2024,Correctivo,Malo,Bueno,7672874,Comentario sobre el mantenimiento 7543
7544,24-06-2024,Preventivo,Bueno,Malo,7245908,Comentario sobre el mantenimiento 7544
7545,05-04-2024,Preventivo,Malo,Bueno,5219891,Comentario sobre el mantenimiento 7545
7546,05-01-2024,Emergencia,Malo,Malo,7850130,Comentario sobre el mantenimiento 7546
7547,13-11-2023,Emergencia,Regular,Bueno,25077,Comentario sobre el mantenimiento 7547
7548,20-02-2024,Emergencia,Bueno,Bueno,9187059,Comentario sobre el mantenimiento 7548
7549,01-12-2024,Correctivo,Regular,Regular,7895402,Comentario sobre el mantenimiento 7549
7550,12-03-2024,Preventivo,Regular,Regular,9313151,Comentario sobre el mantenimiento 7550
7551,07-05-2024,Correctivo,Malo,Bueno,8800719,Comentario sobre el mantenimiento 7551
7552,25-03-2024,Preventivo,Malo,Bueno,9048978,Comentario sobre el mantenimiento 7552
